id,url,region,region_url,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state,AUTO_UNIQUE_ID_2020-12-07_17tonksmigmailcom_OC_Housing,UpdatedReverseGeocoding,TimeTaken,TransactionId,Source,ErrorMessage,Version,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4,ComputedAPN
7049288174,https://orangecounty.craigslist.org/apa/d/anaheim-move-in-today-unpack-tomorrow/7049288174.html,orange county,https://orangecounty.craigslist.org,1535,apartment,649,1,1,1,1,1,1,0,0,laundry on site,detached garage,https://images.craigslist.org/01414_758ajozlDWy_600x450.jpg,"At Dresden Place Apartment Homes, we offer spacious 1-bedroom apartment homes that range from 586-649 square feet. Our community is located in the beautiful City of Anaheim, on the corner of Dresden and Romneya. With our major cross streets being Euclid a",33.8512,-117.94,ca,2085,1,2265.6108,,AggieReverseGeocoder,,4.01,1209 N DRESDEN PL,ANAHEIM,CA,92801,,20101337
7049287905,https://orangecounty.craigslist.org/apa/d/huntington-beach-huntington-beach/7049287905.html,orange county,https://orangecounty.craigslist.org,2400,apartment,950,2,2,1,1,1,0,0,0,w/d in unit,carport,https://images.craigslist.org/00g0g_e9PaQYiW5mG_600x450.jpg,"Pacific Shores  7701 Warner Ave , Huntington Beach, CA, 92647  Interested in more information? See link below: http://cl.greystar.com/3v2371  Call Now:  show contact info    Welcome Home  This is a 2 Bedroom, 2 Bath   Enhance your lifestyle at Pacific Sho",33.721,-118.003,ca,2086,1,0,,AggieReverseGeocoder,,4.01,16581 Delton Cir,huntington beach,CA,92647,,13391445
7049287728,https://orangecounty.craigslist.org/apa/d/east-irvine-rare-one-plus-den-oversized/7049287728.html,orange county,https://orangecounty.craigslist.org,2610,apartment,971,1,1,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00o0o_bnn5OXbNQlO_600x450.jpg,"VIEW OUR WEBSITE:  http://irvineco.apartments/Centerpointe  Centerpointe, managed by The Irvine Company 7725 Gateway Blvd Irvine, CA 92618  show contact info   Discover the luxury, Southern California lifestyle waiting for you at Centerpointe.  One bedroo",33.6565,-117.751,ca,2087,1,0,,AggieReverseGeocoder,,4.01,7725 GATEWAY,irvine,CA,92618,,1711856
7049287703,https://orangecounty.craigslist.org/apa/d/tustin-deluxe-kitchen-stainless/7049287703.html,orange county,https://orangecounty.craigslist.org,1675,apartment,750,1,1,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/00R0R_fDLpM7MiJQT_600x450.jpg,"Join us for our OPEN HOUSE! Saturday 1/4 from 10AM - 4PM  Come Visit us!Latitude Apartments2243 E. Santa Clara AveSanta Ana, CA 92705http://www.liveatlatitudeapts.com/Contact us today to schedule a tour! Call  show contact info   Latitude Apartment Homes",33.754,-117.792,ca,2088,1,0,,AggieReverseGeocoder,,4.01,12051 SKYWAY DR,SANTA ANA,CA,92705,,16594723
7049287129,https://orangecounty.craigslist.org/apa/d/spacious-pool-home-with-4-bedrooms/7049287129.html,orange county,https://orangecounty.craigslist.org,4000,house,2230,4,2.5,1,1,0,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00303_8hIoTIDmg7i_600x450.jpg,"Spacious pool home with 4 bedrooms, 2.5 bathrooms and an entertainers dream backyard with a pool, spa and patio area! Kitchen has granite countertops, tile flooring, and overlooks the bonus room with fireplace. Spacious living room with fireplace and dini",,,ca,2089,,,,,,,,,,,,
7045527046,https://orangecounty.craigslist.org/apa/d/anaheim-clubroom-with-entertaining-bar/7045527046.html,orange county,https://orangecounty.craigslist.org,2186,apartment,711,1,1,1,1,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00x0x_jXb9lC97WAS_600x450.jpg,"Live a greener, more pampered lifestyle. Our apartments in Orange, CA offer top-of-the-list resident amenities in a community certified at LEED Platinum, actively reducing your impact while enjoying the finer side of life. Residents have access to a salt",33.8281,-117.929,ca,2090,1,0,,AggieReverseGeocoder,,4.01,1280 W SANTA ANA ST,ANAHEIM,CA,92802,,12684208
7049286859,https://orangecounty.craigslist.org/apa/d/laguna-beach-oceanfront-at-laguna-sands/7049286859.html,orange county,https://orangecounty.craigslist.org,6500,condo,1155,2,2,1,1,0,1,0,0,w/d in unit,attached garage,https://images.craigslist.org/00o0o_58Uc5aUkQVe_600x450.jpg,"Beautifully upgraded ocean front condo in the heart of Laguna Beach next door to Surf and Sand . 2 bedrooms, 2 baths with a light and bright open layout and incredible ocean views. Upgraded kitchen and bathrooms and laundry facility inside the unit. Large",33.53,-117.773,ca,2091,1,671.902,,AggieReverseGeocoder,,4.01,1585 S COAST HWY,orange,CA,92651,,16200717
7049286577,https://orangecounty.craigslist.org/apa/d/laguna-beach-ocean-view-penthouse-north/7049286577.html,orange county,https://orangecounty.craigslist.org,4500,condo,1220,2,2,1,1,0,0,0,1,w/d in unit,carport,https://images.craigslist.org/01717_jWyGygPcUmy_600x450.jpg,"Beautiful ocean view condo in the perfect location just North of Downtown Laguna Beach. Walk everywhere! Restaurants, Heisler Park, Main Beach, galleries, and shopping are all steps away. Two spacious bedrooms, offered fully furnished. This gorgeous condo",33.5438,-117.788,ca,2092,1,771.3554,,AggieReverseGeocoder,,4.01,361 CLIFF DR,LAGUNA BEACH,CA,92651,,6911974
7047007057,https://orangecounty.craigslist.org/apa/d/corona-beautiful-1-bd-fully-renovated/7047007057.html,orange county,https://orangecounty.craigslist.org,1393,apartment,600,1,1,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/00e0e_dB6Ap0wemRa_600x450.jpg,"Beautifully landscaped and convenient to neighborhood shopping and global cuisine, Country Hills Apartment Homes has the apartment youÃ¢Â€Â™re looking for in Corona, CA. Our pet-friendly community of 1 & 2 bedroom apartments for rent offer updated interio",33.8769,-117.595,ca,2093,1,0,,AggieReverseGeocoder,,4.01,1540 W 6th St,Eastvale,CA,92882,2730,103280017
7049278651,https://orangecounty.craigslist.org/apa/d/cypress-1br-leasing-special-300-off-2/7049278651.html,orange county,https://orangecounty.craigslist.org,1830,apartment,785,1,1,0,0,0,0,0,0,laundry on site,carport,https://images.craigslist.org/01313_krRhfLlrTcP_600x450.jpg,"Location:    9591 Graham St - Cypress, CA 90630 Rental Information:$1830 /Month |1 Bedroom 1 Bath | 785 sq ft  Lease Term:  Monthly, 6-Month, 12-Month Call Cypress Park Apartments at  show contact info  Exhale and release the tension from your hectic day,",33.8231,-118.035,ca,2094,1,0,,AggieReverseGeocoder,,4.01,9565 GRAHAM ST,CYPRESS,CA,90630,,16635417
7049284087,https://orangecounty.craigslist.org/apa/d/yuma-tour-camelot-in-yuma-and-enjoy-our/7049284087.html,orange county,https://orangecounty.craigslist.org,929,apartment,856,2,2,1,1,1,0,0,0,w/d hookups,carport,https://images.craigslist.org/00H0H_hMRpLI77IJV_600x450.jpg,"Camelot	                        Property Address	                        	                          1334 S Ave B, ,                               Yuma, AZ, 85364	                        						http://camelotapartmentsaz.prospectportal.com/su/pjrmjt					",32.7015,-114.642,ca,2095,1,625.0195,,AggieReverseGeocoder,,4.01,,,,,,
7049283634,https://orangecounty.craigslist.org/apa/d/costa-mesa-sit-back-relax-your-new-view/7049283634.html,orange county,https://orangecounty.craigslist.org,2918,apartment,1070,2,2,1,1,0,1,1,0,w/d in unit,attached garage,https://images.craigslist.org/00808_20AW4ijqVlE_600x450.jpg,"Luxe Living in the HEART of Costa Mesa, Blue Sol! Claim your address at Costa Mesa's destination for modern, condo-inspired living!Blue Sol features luxe living in the heart of Costa Mesa, CA. The four story community with attached, on-level parking struc",33.6483,-117.915,ca,2096,1,0,,AggieReverseGeocoder,,4.01,373 W BAY ST,COSTA MESA,CA,92627,,16240705
7049282574,https://orangecounty.craigslist.org/apa/d/buena-park-coming-soon-spacious-one/7049282574.html,orange county,https://orangecounty.craigslist.org,1805,apartment,630,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00D0D_gGVjmzP1FDA_600x450.jpg,"Fairway Village Apartment Homes 5001 Beach Blvd., Buena Park, CA, 90621   Call Now -  show contact info   Visit This Website to See More: http://apartments.wng.com/2L30i3  Welcome To Fairway Village Apartment Homes!   This is a 1 Bedroom, 1 Bath, approxim",33.8889,-117.994,ca,2097,1,0,,AggieReverseGeocoder,,4.01,15508 Calverton Dr,Buena Park,CA,90638,5424,8064009023
7049267756,https://orangecounty.craigslist.org/apa/d/tustin-come-look-and-lease-surrounded/7049267756.html,orange county,https://orangecounty.craigslist.org,2375,apartment,831,2,1,1,1,1,0,0,0,w/d in unit,detached garage,https://images.craigslist.org/00303_2x9yoS2ov7t_600x450.jpg,"With easy Market Place access, Las Palmas apartment community offers convenience with style.  Spacious and bright two bedroom apartment with in-home laundry and fully equipped kitchen.  Transitioning to 100% Smoke Free.   Las Palmas, managed by The Irvine",33.7247,-117.787,ca,2098,1,0,,AggieReverseGeocoder,,4.01,964 LAS PALMAS,irvine,CA,92602,,13418028
7049282295,https://orangecounty.craigslist.org/apa/d/anaheim-say-yes-to-your-new-address/7049282295.html,orange county,https://orangecounty.craigslist.org,2795,apartment,1250,3,2,1,1,1,0,0,0,laundry on site,detached garage,https://images.craigslist.org/00l0l_iVSQhdFL4Sz_600x450.jpg,"The Villas at Anaheim Hill 124 N. Tustin Ave , Anaheim, CA, 92807   Call Now -  show contact info  x 18 OR Text 18 to  show contact info  to text our team directly.  Use this link for more information: http://leasing.amcllc.net/t0i90b  Welcome to your new",33.8544,-117.786,ca,2099,1,1156.2193,,AggieReverseGeocoder,,4.01,5840 E CAMINO MANZANO,ANAHEIM,CA,92807,,16731144
7049260925,https://orangecounty.craigslist.org/apa/d/irvine-come-visit-today-running-trails/7049260925.html,orange county,https://orangecounty.craigslist.org,1910,apartment,676,1,1,1,1,0,0,0,0,laundry on site,,https://images.craigslist.org/00b0b_eKzELwNgJVZ_600x450.jpg,"San Marco's amenities are designed to provide the ultimate in style, convenience and comfort for our apartment residents.  Bright and open one bedroom, one bathroom apartment with private patio and fully equipped kitchen.   Transitioning to 100% Smoke Fre",33.6796,-117.833,ca,2100,1,1171.9364,,AggieReverseGeocoder,,4.01,103 VENETO,irvine,CA,92614,,1676867
7035382457,https://orangecounty.craigslist.org/apa/d/san-juan-capistrano-2-bed-25-bath-ocean/7035382457.html,orange county,https://orangecounty.craigslist.org,2540,apartment,999,2,2.5,0,0,1,0,0,0,,,https://images.craigslist.org/00g0g_exXB72acF0M_600x450.jpg,"Find the Perfect Apartment Luxurious, gracious living awaits you in the rolling hillsides of beautiful San Juan Capistrano, home to some of West Coast's finest beaches. This contemporary Mediterranean, resort-style community features a tranquil lake and c",33.5085,-117.657,ca,2101,1,0,,AggieReverseGeocoder,,4.01,27351 VIA PRIORATO,SAN JUAN CAPISTRANO,CA,92675,,16294937
7043934106,https://orangecounty.craigslist.org/apa/d/irvine-relaxed-and-welcoming-service/7043934106.html,orange county,https://orangecounty.craigslist.org,3518,apartment,1095,2,2,0,0,1,0,0,0,,,https://images.craigslist.org/00f0f_fpGfOHD6n9v_600x450.jpg,"Home is the new destination. Skyloft is IrvineÃ¢Â€Â™s most privileged new address, featuring modern studio, 1, 2, & 3 bedroom apartment homes just steps from the business district. Our Irvine apartment community has a remarkable amenity collection highlig",33.6825,-117.84,ca,2102,1,0,,AggieReverseGeocoder,,4.01,2631 MAIN ST,irvine,CA,92614,,13452580
7049273887,https://orangecounty.craigslist.org/apa/d/santa-ana-stop-by-today-and-check-out/7049273887.html,orange county,https://orangecounty.craigslist.org,0,apartment,446,0,1,0,0,1,0,0,0,laundry in bldg,carport,https://images.craigslist.org/01313_drIAE74V35m_600x450.jpg,"Call Today!  show contact info   The Imperial Apartments Prices start at  - $1960/month!  A PERFECT PLACE TO CALL HOME! Welcome home to The Imperial Apartments in Santa Ana, California. When location, value and serenity play a vital role in where you live",33.7691,-117.885,ca,2103,1,0,,AggieReverseGeocoder,,4.01,2420 N BRISTOL ST,SANTA ANA,CA,92706,,16569266
7049278804,https://orangecounty.craigslist.org/apa/d/mission-viejo-tile-backsplash-private/7049278804.html,orange county,https://orangecounty.craigslist.org,1957,apartment,693,1,1,1,1,0,0,1,0,w/d in unit,detached garage,https://images.craigslist.org/00w0w_iV7CYnbYpJk_600x450.jpg,"Los Alisos at Mission Viejo LOS ALISOS AT MISSION VIEJO APARTMENTS: PURELY LAIDBACK Ã¢Â€Â“ THE SOUTHERN CALIFORNIA STATE-OF-MIND   Call Now:  show contact info  28601 Los Alisos Blvd, Mission Viejo, CA, 92692   Use this link for more information: http://w",33.6144,-117.643,ca,2104,1,0,,AggieReverseGeocoder,,4.01,27897 ESPINOZA,MISSION VIEJO,CA,92692,,16360617
7049245794,https://orangecounty.craigslist.org/apa/d/laguna-beach-this-lavish-bluff-high-sea/7049245794.html,orange county,https://orangecounty.craigslist.org,45025,house,3675,5,3,1,1,1,0,0,0,,,https://images.craigslist.org/00Q0Q_9KnB9jLGoez_600x450.jpg,"This lavish bluff high sea front location on Victoria Beach can not be beat! Organic modern contemporary residence, structure finished in 2008. The hot soulful design of the house is adorned with mesmerizing white water, sea and shoreline views. Multi lev",33.5429,-117.781,ca,2105,1,0,,AggieReverseGeocoder,,4.01,424 3RD ST,LAGUNA BEACH,CA,92651,,16203052
7049277421,https://orangecounty.craigslist.org/apa/d/ladera-ranch-resort-style-swimming-pool/7049277421.html,orange county,https://orangecounty.craigslist.org,2195,apartment,898,2,2,1,1,1,1,0,0,w/d in unit,detached garage,https://images.craigslist.org/00m0m_bM5l9ccvCOA_600x450.jpg,"More unit details at: http://apartments.wng.com/b702q3  Call Now:  show contact info    Welcome Home to Laurel Vista Apartment Homes!   This is a 2 Bedroom, 2 Bath, approximately 898 Sq. Ft.   Surround yourself in style at Laurel Vista Apartment Homes. Si",33.5563,-117.645,ca,2106,1,672.7817,,AggieReverseGeocoder,,4.01,27082 ONEILL DR,orange,CA,92694,,16324841
7047634577,https://orangecounty.craigslist.org/apa/d/anaheim-basketball-cable-ready-dog-park/7047634577.html,orange county,https://orangecounty.craigslist.org,1730,apartment,677,1,1,1,1,0,0,0,0,laundry in bldg,detached garage,https://images.craigslist.org/01515_T8ZkzXQkYL_600x450.jpg,"Where Style Meets AffordabilityEcho 116 features redesigned apartments for rent in Anaheim, CA. We may not be Disney, but our rentals bring a little bit of apartment magic to Northwest Anaheim. We are committed to meeting the highest standard of apartment",33.8432,-117.943,ca,2107,1,0,,AggieReverseGeocoder,,4.01,1727 W GLENOAKS AVE,ANAHEIM,CA,92801,,12784367
7049258392,https://orangecounty.craigslist.org/apa/d/anaheim-freshly-painted-amazing-unit/7049258392.html,orange county,https://orangecounty.craigslist.org,1525,apartment,695,1,1,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/00y0y_lJSUpkKbeFX_600x450.jpg,"Building Name: The Franciscan Apartments  120 N Syracuse st #18 Anaheim, CA 92801  Bed: 1 Bath: 1 Sqft: 695 Rent: $1,525 Deposit: $1,000 Available: Available Now!   We are pleased to inform you that the Villa Del Sol Apartments is currently offering a bea",33.8322,-117.983,ca,2108,1,0,,AggieReverseGeocoder,,4.01,2764 W LINCOLN AVE,ANAHEIM,CA,92804,,20038246
7049276474,https://orangecounty.craigslist.org/apa/d/anaheim-2x2-apartment-available/7049276474.html,orange county,https://orangecounty.craigslist.org,1925,apartment,955,2,2,1,1,0,0,0,0,laundry on site,carport,https://images.craigslist.org/00U0U_6ZZCR9C8e0o_600x450.jpg,"Available for Move in on January 9th 2020.. Downstairs 2x2 with patio. This unit is large 955 sq feet. The bedroom floors are new carpet and the flooring through-out is new. It comes with a stove and dishwasher, there is a ceiling fan in the dining room,",33.837,-117.869,ca,2109,1,1734.4088,,AggieReverseGeocoder,,4.01,246 S BARBARA WAY,ANAHEIM,CA,92806,,12679896
7049275702,https://orangecounty.craigslist.org/apa/d/huntington-beach-2b-25b-in-huntington/7049275702.html,orange county,https://orangecounty.craigslist.org,2200,apartment,1250,2,2.5,0,0,1,0,0,0,laundry on site,detached garage,https://images.craigslist.org/00i0i_hixNuLjlK15_600x450.jpg,"2B-2.5B. Two-level apartment on quiet cul-de-sac in Huntington Harbour. 1,250sf. Functional floor plan with the kitchen and breakfast bar overlooking the dining/living areas. Granite counter tops with newer matching stainless steel appliances. 1/2 bath do",33.7199,-118.042,ca,2110,1,1484.3591,,AggieReverseGeocoder,,4.01,16642 Jib Cir,huntington beach,CA,92649,,1591022
7045871123,https://orangecounty.craigslist.org/apa/d/murrieta-murrieta-apartments-newly/7045871123.html,orange county,https://orangecounty.craigslist.org,1540,apartment,930,2,2,1,1,1,0,0,0,w/d hookups,carport,https://images.craigslist.org/00g0g_cF9UzqMsICg_600x450.jpg,"At The Arbors at California Oaks, our mission is to make home synonymous with luxury. Our freshly renovated Murrieta apartments feature contemporary finishes, eye-catching kitchens, and spacious living areas, making your apartment truly feel like home. Pl",33.5761,-117.209,ca,2111,1,0,,AggieReverseGeocoder,,4.01,40603 Colony Dr,Indio,CA,92562,5401,947650028
7049274768,https://orangecounty.craigslist.org/apa/d/laguna-niguel-gorgeous-2-bedroom-1/7049274768.html,orange county,https://orangecounty.craigslist.org,2001,apartment,845,2,2,1,1,1,1,0,0,w/d hookups,carport,https://images.craigslist.org/00R0R_aor7Juf8CRd_600x450.jpg,"55+ FountainGlen at Laguna Niguel25501 Camino Los PadresLaguna Niguel, CA 92677 show contact info  Url: http://www.fountainglenlagunaniguel.com/t/ad?ref=49937756340cf3a8844bd00194c104ffCommunity Amenities24-Hour Emergency Maintenance Ã¢Â€Â¢ Arts and Craft",33.524,-117.686,ca,2112,1,0,,AggieReverseGeocoder,,4.01,30201 Golden Lantern,laguna niguel,CA,92677,,1745263
7049266980,https://orangecounty.craigslist.org/apa/d/irvine-shuttle-to-uci-easy-approval/7049266980.html,orange county,https://orangecounty.craigslist.org,2830,apartment,1325,3,2,1,1,1,0,0,0,laundry on site,carport,https://images.craigslist.org/00202_53F9mn3UpDz_600x450.jpg,"Lots of amenities, spacious apartment homes and convenient location.  Stylish three bedroom apartment home with private patio, two walk-in closets and fully equipped kitchen.   VIEW OUR WEBSITE:  http://irvineco.apartments/ParkWest  Park West, managed by",33.6694,-117.828,ca,2113,1,0,,AggieReverseGeocoder,,4.01,3801 PARKVIEW LN,irvine,CA,92612,,20836050
7049270988,https://orangecounty.craigslist.org/apa/d/laguna-beach-pool-home-with-pano-ocean/7049270988.html,orange county,https://orangecounty.craigslist.org,5995,house,1700,3,2.5,1,1,0,0,0,0,w/d hookups,attached garage,https://images.craigslist.org/01313_aunSG95g2ZV_600x450.jpg,"GORGEOUS PANORAMIC OCEAN, COASTLINE, CATALINA ISLAND and CITY LIGHTS VIEW! Spacious two story home with beautiful private backyard pool & spa~ Expansive floor plan features large living room with ocean view deck running the entire length of the room. Fire",33.5408,-117.77,ca,2114,1,687.4936,,AggieReverseGeocoder,,4.01,764 BAYVIEW PL,LAGUNA BEACH,CA,92651,,6911416
7049269755,https://orangecounty.craigslist.org/apa/d/buena-park-affordablesection-8-housing/7049269755.html,orange county,https://orangecounty.craigslist.org,1523,apartment,616,2,1,0,0,1,0,0,0,laundry on site,carport,https://images.craigslist.org/00J0J_gyFBc3Qmuj0_600x450.jpg,"Walden Glen 6664 Knott Ave, Buena Park, CA, 90621  Want more info on this unit? See the link (below): http://fairfield-apts.com/8o7w7n  Call Now:  show contact info   CALL NOW AND ASK US ABOUT OUR CURRENT MOVE-IN SPECIAL!!!  This is a 2 Bedroom, 1 Bath, a",33.8772,-117.989,ca,2115,1,0,,AggieReverseGeocoder,,4.01,30 SYCAMORE LN,BUENA PARK,CA,90621,,1386983
7043441321,https://orangecounty.craigslist.org/apa/d/garden-grove-live-in-style-gorgeous/7043441321.html,orange county,https://orangecounty.craigslist.org,1725,apartment,750,1,1,1,1,1,0,0,0,laundry on site,carport,https://images.craigslist.org/00X0X_iznbOFmsV1f_600x450.jpg,"Harbor Cliff ApartmentsRENT: $1725 / MONTH SIZE: 750 sq ft  BEDROOMS: 1 BATHROOMS: 1 LEASE TERMS: 6-Month, 12-Month show contact info UNIT FEATURES:   .. Microwave.. Range.. Ceiling Fan.. Vaulted Ceiling.. Garbage Disposal.. Oversized Closets.. Dishwasher",33.794,-117.915,ca,2116,1,1968.7382,,AggieReverseGeocoder,,4.01,2156 S HARBOR BLVD,ANAHEIM,CA,92802,,886046
7049269457,https://orangecounty.craigslist.org/apa/d/santa-ana-gorgeous-1-br-1-ba-tustin/7049269457.html,orange county,https://orangecounty.craigslist.org,1600,apartment,700,1,1,0,0,1,0,0,0,,carport,https://images.craigslist.org/00V0V_hBzRugFLxby_600x450.jpg,"Beautiful, bright, airy and open, one-bedroom, one-bath condo in the park-like Redwoods community near the Tustin/Santa Ana border (in the Tustin Unified School District). This gorgeous, executive unit has stainless steel appliances, granite countertops,",33.7545,-117.842,ca,2117,1,546.9078,,AggieReverseGeocoder,,4.01,1283 N CABRILLO PARK DR,SANTA ANA,CA,92701,,16595624
7049268588,https://orangecounty.craigslist.org/apa/d/trabuco-canyon-dont-miss-last-apartment/7049268588.html,orange county,https://orangecounty.craigslist.org,1975,apartment,950,2,2,1,1,1,0,0,0,w/d hookups,detached garage,https://images.craigslist.org/00u0u_bOwBmLJo8hj_600x450.jpg,"Villa La Paz Apartment Homes 2 Via Amistosa, Rancho Santa Margarita, CA, 92688  Want more info? See the link below: http://apartments.wng.com/08L744  Call Now:  show contact info    Walking Distance To Dining, Shopping, RSM Beach Club Access & More...Expe",33.646,-117.579,ca,2118,1,390.5957,,AggieReverseGeocoder,,4.01,1 VIA AMISTOSA RANCHO,SANTA MARGARITA,CA,92688,,16811475
7032360389,https://orangecounty.craigslist.org/apa/d/fullerton-on-site-management-window/7032360389.html,orange county,https://orangecounty.craigslist.org,2199,apartment,1000,2,2,1,1,1,0,0,0,w/d in unit,carport,https://images.craigslist.org/00b0b_2ELW2YORAAL_600x450.jpg,"that are conveniently located in Downtown Fullerton. We offer affordable luxury in a relaxing location - there is nothing quite like coming home to our lush tropical landscaping, after a rough day at the office.  -Dog Park -On Site Maintenance Team -Laund",33.8608,-117.926,ca,2119,1,0,,AggieReverseGeocoder,,4.01,140 W HILL AVE,FULLERTON,CA,92832,,1433074
7046419103,https://orangecounty.craigslist.org/apa/d/mission-viejo-mallorca-2br-2ba-condo/7046419103.html,orange county,https://orangecounty.craigslist.org,2900,condo,1440,2,2,0,0,0,0,0,0,w/d hookups,detached garage,https://images.craigslist.org/01111_dMw2taPrM7C_600x450.jpg,"2BR 2 bath 1440 square foot Penthouse condo with 2 car garage. Pool, beach and lake access. Partial lake, city lights and mountain views.",33.6144,-117.643,ca,2120,1,0,,AggieReverseGeocoder,,4.01,27897 ESPINOZA,MISSION VIEJO,CA,92692,,16360617
7049251643,https://orangecounty.craigslist.org/apa/d/anaheim-1-bed-1-bath-come-home-to-amli/7049251643.html,orange county,https://orangecounty.craigslist.org,2355,apartment,626,1,1,1,1,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00i0i_3rbodcTJFaA_600x450.jpg,"Live a greener, more pampered lifestyle. Our apartments in Orange, CA offer top-of-the-list resident amenities in a community certified at LEED Platinum, actively reducing your impact while enjoying the finer side of life. Residents have access to a salt",33.8281,-117.929,ca,2121,1,0,,AggieReverseGeocoder,,4.01,1280 W SANTA ANA ST,ANAHEIM,CA,92802,,12684208
7049267157,https://orangecounty.craigslist.org/apa/d/brea-500-off-move-in-for-limited-time/7049267157.html,orange county,https://orangecounty.craigslist.org,1620,apartment,700,1,1,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/00N0N_eiPTzOFHgsp_600x450.jpg,"Bring Your Pets! Welcome Home To Raintree Apartment Homes! Call Now:  show contact info Raintree Apartment Homes 650 Tamarack Avenue, Brea, CA, 92821Want more info? See the link below:http://apartments.wng.com/L67ii4 This is a 1 Bedroom, 1 Bath, approxima",33.9288,-117.9,ca,2122,1,0,,AggieReverseGeocoder,,4.01,650 N TAMARACK AVE,BRE,CA,92821,,1168807
7049266789,https://orangecounty.craigslist.org/apa/d/tustin-come-look-and-lease-private/7049266789.html,orange county,https://orangecounty.craigslist.org,2840,apartment,1137,2,2,1,1,1,0,0,0,w/d in unit,detached garage,https://images.craigslist.org/00k0k_28c4JBTBhf8_600x450.jpg,"VIEW OUR WEBSITE:  http://irvineco.apartments/Anacapa  Just minutes to shopping, dining and freeway access, Anacapa offers one and two bedroom apartment homes - attached garages available!  Spacious two bedroom with two baths, large patio and separate din",33.7265,-117.784,ca,2123,1,0,,AggieReverseGeocoder,,4.01,100 ANACAPA,irvine,CA,92602,,20818569
7049265456,https://orangecounty.craigslist.org/apa/d/anaheim-availability-24-hour/7049265456.html,orange county,https://orangecounty.craigslist.org,1686,apartment,724,1,1,1,1,1,0,0,0,,,https://images.craigslist.org/00k0k_lSjK8QzuX7T_600x450.jpg,Bedrooms: 1 Bathrooms: 1 Square Feet: 724  Madison Park offers an array of floor plans ranging from studio apartment homes to expansive 2 bedroom apartment homes with oversized closets and an abundance of living space. Residents can enjoy our 3 refreshing,33.8294,-117.961,ca,2124,1,0,,AggieReverseGeocoder,,4.01,2205 W BROADWAY,ANAHEIM,CA,92804,,12738274
7046357538,https://orangecounty.craigslist.org/apa/d/very-large-1391-sf-2-br-2-ba/7046357538.html,orange county,https://orangecounty.craigslist.org,2195,apartment,1391,2,2,0,0,1,0,0,0,laundry in bldg,detached garage,https://images.craigslist.org/00O0O_8RR28a9sUaB_600x450.jpg,"- $2,195.00 - Huntington Beach, 1,391 sq.ft., 2 BR/2 Ba, Town Home Style, January 22, 2020  2 BR /2 BA apartment, large, looks very nice. 1,391 Sq.Ft near Huntington Harbor (Warner Ave. and Bolsa Chica St.)  Very large B. Rooms with vaulted ceilings and g",33.718,-118.05,ca,2125,1,0,,AggieReverseGeocoder,,4.01,16788 Algonquin St,huntington beach,CA,92649,,13394992
7032577253,https://orangecounty.craigslist.org/apa/d/huntington-beach-move-in-house-wed/7032577253.html,orange county,https://orangecounty.craigslist.org,800,house,1417,3,2,1,1,1,1,0,0,w/d in unit,attached garage,https://images.craigslist.org/00x0x_8MmDtMzEtfC_600x450.jpg,"Enjoy the refreshing Ocean Breezes with this beautiful 3 bedroom, 2 bath home in the heart of Huntington Beach. Situated on an expansive corner lot, this single-level home was fully remodeled in 2019 and boasts a clean and open floor plan. The lovely kitc",33.721,-118.003,ca,2126,1,0,,AggieReverseGeocoder,,4.01,16581 Delton Cir,huntington beach,CA,92647,,13391445
7049264708,https://orangecounty.craigslist.org/apa/d/atwood-0-bed-1-bath-available-now-call/7049264708.html,orange county,https://orangecounty.craigslist.org,1835,apartment,520,0,1,1,1,1,0,0,0,laundry on site,carport,https://images.craigslist.org/00h0h_foGaUakZ4a9_600x450.jpg,"Find the Perfect Apartment Home Select from spacious studio, one, and two bedroom apartments to call home. Casual elegance meets functionality with fully equipped gourmet kitchens, dual master suites, and dramatic vaulted ceilings. Enjoy resident amenitie",33.8719,-117.828,ca,2127,1,0,,AggieReverseGeocoder,,4.01,6155 ORANGEGATE DR,YORBA LINDA,CA,92886,,16736847
